MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,Section or Quarter,County or Parish,State or Prov.,Location,Missing,Link,First Published,Last Update
262731,,"Hotel Cass","""The Best Little Hotel in Chicago""","640 N. Wabash Ave., Chicago, Ill.",,,41.89382,-87.62685,"640 North Wabash Avenue","Chicago","River North","Cook County","Illinois","It is on Wabash Avenue south of Erie Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=262731,12/11/2024,12/11/2024
262732,,"Trump International Hotel & Tower",,,2009,,41.88854,-87.62700,"401 North Wabash Avenue","Chicago","River North","Cook County","Illinois","It is on Wabash Avenue, 0.1 miles south of Kinzie Street. ",,https://www.hmdb.org/m.asp?m=262732,12/11/2024,5/4/2025
262737,,"Marquette Building","Holabird and Roche, architects; 1894","Chicago Landmark",,"Commission on Chicago Historical and Architectural Landmarks",41.87978,-87.62962,"140 South Dearborn Street","Chicago","The Loop District","Cook County","Illinois","It is on Dearborn Street north of Adams Street. ",,https://www.hmdb.org/m.asp?m=262737,12/12/2024,7/5/2025
262782,,"Burnham Center",,,,,41.88314,-87.63145,"111 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It is on Washington Street west of Clark Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=262782,12/12/2024,12/12/2024
262784,,"John H. Bryan",,,2004,"City of Chicago",41.88398,-87.62396,"201 East Randolph Street","Chicago","Grant Park","Cook County","Illinois","It is on Michigan Avenue near Randolph Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=262784,12/12/2024,12/12/2024
262785,,"Wrigley Square","Dedicated October 30, 2002","A gift of the Wm. Wrigley Jr. Company Foundation to the people of Chicago",2002,,41.88399,-87.62392,"201 East Randolph Street","Chicago","Grant Park","Cook County","Illinois","It can be reached from Michigan Avenue south of Randolph Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=262785,12/12/2024,12/12/2024
262801,,"Millennium Park",,,,,41.88273,-87.62262,"201 East Randolph Street","Chicago","Grant Park","Cook County","Illinois","It can be reached from Michigan Avenue near Randolph Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=262801,12/12/2024,12/12/2024
262802,,"Yvette Mayorga","The Lovers Dance, 2024","Augmented Chicago: Inaugural Realities",2024,"City of Chicago; Chicago Department of Cultural Affairs and Special Events; Millennium Park Foundation",41.88213,-87.62355,,"Chicago","Grant Park","Cook County","Illinois","It can be reached from Michigan Avenue east of Madison Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=262802,12/12/2024,12/12/2024
262818,,"James C. ""Jim"" Tyree","1957-2011","His Legacy Endures",,,41.88865,-87.63068,"353 North Clark Street","Chicago","River North","Cook County","Illinois","It can be reached from Upper Carroll Street south of North Clark Street, on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=262818,12/13/2024,6/23/2025
262821,,"Franz West","Stonehenge (2011); Dorit (2002)",,2024,"Millennium Park Foundation; Chicago Department of Cultural Affairs and Special Events; City of Chicago",41.88172,-87.62334,"201 East Randolph Street","Chicago","Grant Park","Cook County","Illinois","It can be reached from Michigan Avenue near Madison Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=262821,12/13/2024,12/13/2024
262822,,"Bicentennial Memorial",,,1976,"Trustees of the B.F. Ferguson Monument Fund",41.87958,-87.62101,,"Chicago","Grant Park","Cook County","Illinois","It is on Columbus Drive south of Monroe Street, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=262822,12/13/2024,12/13/2024
262823,,"Historic Michigan Boulevard","Chicago Landmark District",,,,41.88050,-87.62415,"102 S Michigan Ave","Chicago","The Loop District","Cook County","Illinois","It is on Michigan Avenue south of Monroe Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=262823,12/13/2024,12/13/2024
262827,,"The Rev. Jesse Walker",,,,,41.88309,-87.63043,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It is on Washington Street east of Clark Street. ",,https://www.hmdb.org/m.asp?m=262827,12/13/2024,12/19/2024
262831,,"Float by Noah MacMillan",,,,"Chicago Loop Alliance",41.87939,-87.62790,"202 South State Street","Chicago","The Loop District","Cook County","Illinois","It is at the intersection of State Street and Adams Street on State Street. ",,https://www.hmdb.org/m.asp?m=262831,12/13/2024,12/19/2024
262833,,"Founding of the First Methodist Church",,,,,41.88307,-87.63043,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It can be reached from Washington Street east of Clark Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=262833,12/13/2024,12/17/2024
262834,,"The First Church Building of First Methodist Church of Chicago",,,,,41.88303,-87.63043,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It is on Washington Street east of Clark Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=262834,12/13/2024,12/13/2024
262835,,"Founding of the Arthur Dixon Bible Class",,,,,41.88303,-87.63043,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It is on West Washington Street east of Clark Street, on the right. ",,https://www.hmdb.org/m.asp?m=262835,12/13/2024,12/19/2024
262844,,"Second Church Building of First Methodist Church of Chicago",,,,,41.88301,-87.63042,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It can be reached from Washington Street east of Clark Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=262844,12/13/2024,12/17/2024
262848,,"Founded by This Church",,,,,41.88300,-87.63043,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It can be reached from Washington Street east of Clark Street, on the right. ",,https://www.hmdb.org/m.asp?m=262848,12/13/2024,12/17/2024
262850,,"Fourth Church Building of First Methodist Church of Chicago",,,,,41.88297,-87.63044,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It is on Washington Street east of Clark Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=262850,12/13/2024,12/13/2024
262852,,"Chicago Temple",,,,,41.88278,-87.63045,"77 West Washington Street","Chicago","The Loop District","Cook County","Illinois","It is on Washington Street east of Clark Street, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=262852,12/14/2024,12/16/2024
263191,,"Ice Cream Dream / Sueño de un Carrito de Paletas",,,2004,,41.85435,-87.68546,,"Chicago","Lower West Side","Cook County","Illinois","It is on South Western Avenue north of 21st Street. ",,https://www.hmdb.org/m.asp?m=263191,12/18/2024,1/8/2025
263201,,"World War II Memorial",,,,,41.83058,-87.68480,,"Chicago","McKinley Park","Cook County","Illinois","It is at the intersection of Western Avenue and 35th Street, in the median on Western Avenue. ",,https://www.hmdb.org/m.asp?m=263201,12/18/2024,12/19/2024
263299,,"Five Holy Martyrs Parish Veterans Memorial",,,,,41.81501,-87.69791,"4325 South Richmond Street","Chicago","Brighton Park","Cook County","Illinois","It is on Richmond Street south of Pope John Paul II Drive (43rd Street), on the left when traveling south. ",,https://www.hmdb.org/m.asp?m=263299,12/19/2024,5/16/2025
263819,,"City Garden",,,,,41.88623,-87.71888,"300 North Central Park Avenue","Chicago","Garfield Park","Cook County","Illinois","It can be reached from Lake Street west of Central Park Avenue, on the right. ",,https://www.hmdb.org/m.asp?m=263819,12/28/2024,12/28/2024
263826,,"Garfield Park Conservatory Water Lily Collection",,,,,41.88590,-87.71896,"300 North Central Park Avenue","Chicago","Garfield Park","Cook County","Illinois","It is on Lake Street west of Central Park Avenue. ",,https://www.hmdb.org/m.asp?m=263826,12/29/2024,12/29/2024
263949,,"Victor F. Lawson House YMCA",,,2017,,41.89695,-87.62965,"803 North Dearborn Street","Chicago","River North","Cook County","Illinois","It is on Dearborn Street near Chicago Avenue, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=263949,12/31/2024,12/31/2024
264061,,"Union Park",,,,"Chicago Park District",41.88479,-87.66666,"1501 West Randolph Street","Chicago","West Loop","Cook County","Illinois","It is on Ashland Avenue south of Lake Street. ",,https://www.hmdb.org/m.asp?m=264061,1/2/2025,1/3/2025
264064,,"Union Park",,,,"Chicago Park District",41.88349,-87.66662,"1501 West Randolph Street","Chicago","West Loop","Cook County","Illinois","It is at the intersection of Ashland Avenue and Washington Boulevard, on the right when traveling north on Ashland Avenue. ",,https://www.hmdb.org/m.asp?m=264064,1/2/2025,1/3/2025
264155,,"Greater Union Baptist Church","William Le Baron Jenney, architect; 1886","Chicago Landmark",2024,"Commission on Chicago Landmarks; City of Chicago",41.88237,-87.67640,"1956 West Warren Boulevard","Chicago","Near West Side","Cook County","Illinois","It is at the intersection of Warren Boulevard and Damen Avenue, on the left when traveling east on Warren Boulevard. ",,https://www.hmdb.org/m.asp?m=264155,1/4/2025,5/29/2025
264428,,"Chicago Fire Department Engine Company 127","Fire Rescue Station/Midway",,,"City of Chicago",41.77841,-87.75255,"5200 West 63rd Street","Chicago","Clearing","Cook County","Illinois","It is on 63rd Street east of Latrobe Avenue, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=264428,1/10/2025,1/11/2025
264450,,"Thomas J. Stack","1944 – 1994",,,,41.75543,-87.72366,"7500 South Pulaski Road","Chicago","West Lawn","Cook County","Illinois","It can be reached from 76th Street, 0.1 miles west of Pulaski Road, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=264450,1/10/2025,1/10/2025
264452,,"9/11 Memorial",,,,"St. Turibius School",41.79009,-87.72567,"5646 South Karlov Avenue","Chicago","West Elsdon","Cook County","Illinois","It is on Karlov Avenue south of 56th Place, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=264452,1/10/2025,1/10/2025
264453,,"Veterans Memorial Wall",,,,"Pfc. Ted Stempien VFW Post 8821",41.80057,-87.72983,,"Chicago","Archer Heights","Cook County","Illinois","It is on Archer Avenue near Tripp Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=264453,1/10/2025,1/10/2025
264454,,"Veterans Memorial",,,1950,"Pfc. Ted Stempien VFW Post 8821; Archer Manor Businessman's Association",41.80055,-87.72975,,"Chicago","Archer Heights","Cook County","Illinois","It is on Archer Avenue west of Tripp Avenue, on the right when traveling east. ",,https://www.hmdb.org/m.asp?m=264454,1/10/2025,1/10/2025
265211,,"Saint Frances Xavier Cabrini","""Chicago's Saint""",,2022,"Dr. Carol D. Christiansen",41.89609,-87.62786,"735 North State Street","Chicago","River North","Cook County","Illinois","It is on State Street north of Superior Street, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=265211,1/23/2025,1/23/2025
265213,,"Rutherford Sayre Nature Garden and Natural Area","Chicago Park District Natural Areas",,,"Chicago Park District",41.91949,-87.79751,,"Chicago","Galewood","Cook County","Illinois","It is on Shakespeare Avenue near New England Avenue, on the right. ",,https://www.hmdb.org/m.asp?m=265213,1/23/2025,1/23/2025
265214,,"Native Plants Reduce Flooding","Chicago Park District Natural Areas",,,"Chicago Park District; Metropolitan Water Reclamation District of Greater Chicago",41.91952,-87.79736,,"Chicago","Galewood","Cook County","Illinois","It is on Shakespeare Avenue north of New England Avenue, on the right. ",,https://www.hmdb.org/m.asp?m=265214,1/23/2025,1/23/2025
265217,,"Habitat Types","Chicago Park District Natural Areas",,,"Chicago Park District",41.91979,-87.79753,,"Chicago","Galewood","Cook County","Illinois","It can be reached from Shakespeare Avenue north of New England Avenue, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=265217,1/23/2025,1/23/2025
265218,,"A Historical Vision Realized","Chicago Park District Natural Areas",,,"Chicago Park District",41.91995,-87.79813,,"Chicago","Galewood","Cook County","Illinois","It is on Shakespeare Street east of Newland Avenue, on the right. ",,https://www.hmdb.org/m.asp?m=265218,1/23/2025,1/23/2025
265224,,"Rutherford Sayre Natural Area","Chicago Park District Natural Areas",,,"Chicago Park District",41.91990,-87.79861,"6928 W Palmer St","Chicago","Galewood","Cook County","Illinois","It is on West Palmer Street. ",,https://www.hmdb.org/m.asp?m=265224,1/23/2025,1/23/2025
265225,,"Rutherford Sayre Natural Area","Chicago Park District Natural Areas",,,,41.91930,-87.79526,,"Chicago","Galewood","Cook County","Illinois","It is on Oak Park Avenue north of Shakespeare Avenue, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=265225,1/23/2025,1/23/2025
265604,,"Michael A. Bilandic","1923-2002",,2003,"State of Illinois",41.88460,-87.63306,"160 North La Salle Street","Chicago","The Loop District","Cook County","Illinois","It is on West Randolph Street west of La Salle Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=265604,1/31/2025,3/25/2025
265919,,"The Midwest Athletic Club",,,,,41.88114,-87.72095,"6 North Hamlin Street","Chicago","West Garfield Park","Cook County","Illinois","It is on Hamlin Street north of Madison Street. ",,https://www.hmdb.org/m.asp?m=265919,2/5/2025,5/1/2025
265922,,"Talking Tree Project",,,,"Chicago Park District; The Nature Conservancy",41.88231,-87.71734,,"Chicago","Garfield Park","Cook County","Illinois","It is on Washington Boulevard, 0.2 miles east of Hamlin Street, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=265922,2/5/2025,2/9/2025
265926,,"Garfield Park Natural Area","Chicago Park District Natural Areas",,,"Chicago Park District",41.88205,-87.71462,,"Chicago","Garfield Park","Cook County","Illinois","It is on Central Park Avenue north of Washington Boulevard, on the right when traveling north. ",,https://www.hmdb.org/m.asp?m=265926,2/5/2025,2/5/2025
265927,,"Talking Tree Project",,,,"Chicago Park District; The Nature Conservancy",41.88261,-87.71543,"100 North Central Park Avenue","Chicago","Garfield Park","Cook County","Illinois","It is on Central Park Avenue, 0.1 miles north of Washington Boulevard, on the right when traveling south. ",,https://www.hmdb.org/m.asp?m=265927,2/5/2025,2/5/2025
265930,,"Habitats: Home for Wildlife","Chicago Park District Natural Areas",,,"Chicago Park District; The Nature Conservancy",41.88306,-87.71507,"100 North Central Park Avenue","Chicago","Garfield Park","Cook County","Illinois","It is on Central Park Avenue, 0.1 miles north of Washington Boulevard, on the right. ",,https://www.hmdb.org/m.asp?m=265930,2/5/2025,2/5/2025
265932,,"Habitats: Home for Wildlife",,,,"hicago Park District; The Nature Conservancy",41.88404,-87.71892,,"Chicago","Garfield Park","Cook County","Illinois","It is on Schraeder Drive, 0.1 miles west of Central Park Avenue, on the left when traveling west. ",,https://www.hmdb.org/m.asp?m=265932,2/5/2025,2/5/2025
266451,,"Land Acknowledgement","Statement",,2024,"Forest Preserves of Cook County",41.99784,-87.78668,"6350 West Devon Avenue","Chicago","Norwood Park","Cook County","Illinois","It is on Devon Avenue east of Milwaukee Avenue, on the right when traveling west. ",,https://www.hmdb.org/m.asp?m=266451,2/15/2025,2/15/2025
266955,,"Chinese American Veterans Memorial","&#33775;&#35028;&#36864;&#20237;&#36557;&#20154;&#32000;&#24565;&#30865;",,2005,"Chinatown American Legion Post 1003; Chicago Chinese Veterans Association",41.85252,-87.63502,,"Chicago","Chinatown","Cook County","Illinois","It is at the intersection of Archer Avenue and Princeton Avenue, on the right when traveling east on Archer Avenue. ",,https://www.hmdb.org/m.asp?m=266955,2/25/2025,2/25/2025
